START_TIME,STOP_TIME,Posture_Indecipherable,Video_Insufficient,In_Position_Upright,In_Position_Sitting,In_Position_Reclining_Slouching,In_Position_Kneeling,Lying_On_Back,Lying_On_Left_Side,Lying_On_Right_Side,Lying_On_Stomach,Posture_Too_Complex
2022-04-16 01:08:27.387,2022-04-16 01:08:36.387000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 01:08:39.387,2022-04-16 01:08:59.387000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 01:09:02.387,2022-04-16 01:09:19.387000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 01:09:24.387,2022-04-16 01:10:23.387000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 01:10:32.387,2022-04-16 01:10:51.387000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 01:10:54.387,2022-04-16 01:12:44.387000,1,1,0,0,0,0,0,0,0,0,0
2022-04-16 01:12:51.387,2022-04-16 01:16:50.400000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 01:16:56.400,2022-04-16 01:18:17.400000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 01:18:25.400,2022-04-16 01:19:15.400000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 01:19:21.400,2022-04-16 01:24:42.412000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 01:24:51.412,2022-04-16 01:26:01.412000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 01:26:18.412,2022-04-16 01:27:55.412000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 01:28:01.412,2022-04-16 01:48:25.450000,1,1,0,0,0,0,0,0,0,0,0
2022-04-16 01:48:32.450,2022-04-16 01:49:30.450000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 01:49:33.450,2022-04-16 01:49:56.450000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 01:49:59.450,2022-04-16 01:51:09.450000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 01:51:14.450,2022-04-16 01:51:36.450000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 01:51:43.450,2022-04-16 01:52:07.462000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 01:52:13.462,2022-04-16 01:53:23.462000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 01:53:33.462,2022-04-16 02:03:11.475000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 02:03:16.475,2022-04-16 02:03:52.475000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 02:03:57.475,2022-04-16 02:05:08.475000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 02:05:14.475,2022-04-16 02:11:05.487000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 02:11:18.487,2022-04-16 02:14:28.487000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 02:14:32.487,2022-04-16 02:15:20.500000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 02:15:30.500,2022-04-16 02:24:10.512000,0,0,0,0,1,0,0,0,0,0,0
2022-04-16 02:24:15.512,2022-04-16 02:25:36.512000,1,1,0,0,0,0,0,0,0,0,0
2022-04-16 02:25:41.512,2022-04-16 02:40:52.537000,0,0,0,0,1,0,0,0,0,0,0
2022-04-16 02:40:59.537,2022-04-16 04:55:45.762000,0,0,0,0,1,0,0,0,0,0,0
2022-04-16 04:55:51.762,2022-04-16 04:56:44.762000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 04:56:58.762,2022-04-16 04:57:03.762000,0,0,0,0,0,0,0,0,0,1,0
2022-04-16 04:57:13.762,2022-04-16 05:42:01.837000,1,1,0,0,0,0,0,0,0,0,0
2022-04-16 14:24:34.300,2022-04-16 14:25:00.287000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 14:25:00.287,2022-04-16 14:26:32.287000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 14:26:32.287,2022-04-16 14:28:03.287000,1,1,0,0,0,0,0,0,0,0,0
2022-04-16 14:28:03.287,2022-04-16 14:28:36.287000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 14:28:36.287,2022-04-16 14:28:48.287000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 14:28:48.287,2022-04-16 14:35:26.275000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 14:35:26.275,2022-04-16 14:39:01.262000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 14:39:01.262,2022-04-16 14:44:00.250000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 14:44:00.250,2022-04-16 14:47:39.250000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 14:47:39.250,2022-04-16 14:48:22.250000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 14:48:22.250,2022-04-16 14:53:32.237000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 14:53:32.237,2022-04-16 14:53:42.237000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 14:53:42.237,2022-04-16 14:57:57.225000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 14:57:57.225,2022-04-16 14:58:26.225000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 14:58:26.225,2022-04-16 15:04:12.212000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 15:04:12.212,2022-04-16 15:04:53.212000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 15:04:53.212,2022-04-16 15:05:08.212000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 15:05:08.212,2022-04-16 15:05:30.212000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 15:05:30.212,2022-04-16 15:06:15.212000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 15:06:15.212,2022-04-16 15:09:09.212000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 15:09:09.212,2022-04-16 15:10:15.200000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 15:10:15.200,2022-04-16 15:46:31.137000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 15:46:31.137,2022-04-16 15:50:13.125000,0,0,0,0,0,0,0,1,0,0,0
2022-04-16 15:50:13.125,2022-04-16 16:15:36.075000,0,0,0,0,0,0,0,1,0,0,0
2022-04-16 16:15:36.075,2022-04-16 16:16:29.075000,0,0,0,0,0,0,0,1,0,0,0
2022-04-16 16:16:29.075,2022-04-16 18:12:23.850000,0,0,0,0,0,0,0,1,0,0,0
2022-04-16 18:12:23.850,2022-04-16 18:12:33.850000,0,0,0,0,0,0,0,1,0,0,0
2022-04-16 18:12:33.850,2022-04-16 18:13:01.850000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 18:13:01.850,2022-04-16 18:13:03.850000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 18:13:03.850,2022-04-16 18:17:55.837000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 18:17:55.837,2022-04-16 18:21:16.837000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 18:21:16.837,2022-04-16 18:24:38.825000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 18:24:38.825,2022-04-16 18:29:31.812000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 18:29:31.812,2022-04-16 18:31:20.812000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 18:31:20.812,2022-04-16 18:33:53.812000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 18:33:53.812,2022-04-16 18:34:13.812000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 18:34:13.812,2022-04-16 18:34:32.812000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 18:34:32.812,2022-04-16 18:36:12.800000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 18:36:12.800,2022-04-16 18:39:11.800000,1,1,0,0,0,0,0,0,0,0,0
2022-04-16 18:39:11.800,2022-04-16 18:46:07.787000,0,0,0,0,0,0,0,1,0,0,0
2022-04-16 18:46:07.787,2022-04-16 18:49:28.775000,0,0,0,0,0,0,0,1,0,0,0
2022-04-16 18:49:28.775,2022-04-16 19:14:31.725000,0,0,0,0,0,0,0,0,1,0,0
2022-04-16 19:14:31.725,2022-04-16 19:14:40.725000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:14:40.725,2022-04-16 19:14:54.725000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 19:14:54.725,2022-04-16 19:18:37.725000,1,1,0,0,0,0,0,0,0,0,0
2022-04-16 19:18:37.725,2022-04-16 19:19:56.725000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:19:56.725,2022-04-16 19:20:19.712000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:20:19.712,2022-04-16 19:21:27.712000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:21:27.712,2022-04-16 19:21:56.712000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:21:56.712,2022-04-16 19:22:04.712000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:22:04.712,2022-04-16 19:27:01.700000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:27:01.700,2022-04-16 19:28:41.700000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:28:41.700,2022-04-16 19:29:42.700000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:29:50.700,2022-04-16 19:34:59.687000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:35:06.687,2022-04-16 19:40:59.675000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:40:59.675,2022-04-16 19:43:19.675000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:43:19.675,2022-04-16 19:44:31.675000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 19:44:31.675,2022-04-16 20:01:33.637000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 20:01:33.637,2022-04-16 20:02:21.637000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 20:02:21.637,2022-04-16 20:12:21.612000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 20:12:21.612,2022-04-16 20:15:54.612000,1,1,0,0,0,0,0,0,0,0,0
2022-04-16 20:15:54.612,2022-04-16 20:17:36.612000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 20:17:36.612,2022-04-16 20:29:49.587000,1,1,0,0,0,0,0,0,0,0,0
2022-04-16 20:29:49.587,2022-04-16 20:40:03.562000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 20:40:03.562,2022-04-16 20:46:09.550000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 20:47:02.550,2022-04-16 20:47:21.550000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 20:49:57.537,2022-04-16 20:51:18.537000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 20:53:13.537,2022-04-16 21:03:31.512000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 21:03:31.512,2022-04-16 21:09:12.500000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 21:09:12.500,2022-04-16 21:09:56.500000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 21:09:58.500,2022-04-16 21:15:36.487000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 21:15:36.487,2022-04-16 21:17:15.487000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 21:17:15.487,2022-04-16 21:17:31.487000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 21:17:31.487,2022-04-16 21:18:14.487000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 21:18:14.487,2022-04-16 21:28:28.462000,0,0,0,1,0,0,0,0,0,0,0
2022-04-16 21:28:28.462,2022-04-16 21:29:08.462000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 21:29:08.462,2022-04-16 21:30:36.462000,0,0,1,0,0,0,0,0,0,0,0
2022-04-16 21:30:56.462,2022-04-17 00:52:58.075000,1,1,0,0,0,0,0,0,0,0,0
2022-04-17 00:52:59.075,2022-04-17 00:55:38.062000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 00:55:41.062,2022-04-17 00:56:12.062000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 00:56:12.062,2022-04-17 01:00:21.050000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 01:00:21.050,2022-04-17 01:08:20.037000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 01:08:20.037,2022-04-17 01:13:56.025000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 01:13:56.025,2022-04-17 01:14:07.025000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 01:15:43.025,2022-04-17 01:16:03.025000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 01:16:03.025,2022-04-17 01:18:40.025000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 01:18:45.025,2022-04-17 04:02:31.700000,1,1,0,0,0,0,0,0,0,0,0
2022-04-17 04:02:31.700,2022-04-17 04:09:13.687000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 04:09:13.687,2022-04-17 04:20:16.662000,1,1,0,0,0,0,0,0,0,0,0
2022-04-17 04:20:16.662,2022-04-17 04:20:33.662000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 04:20:33.662,2022-04-17 04:23:02.662000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 04:24:34.662,2022-04-17 04:25:51.650000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 04:25:51.650,2022-04-17 04:41:29.625000,1,1,0,0,0,0,0,0,0,0,0
2022-04-17 04:41:29.625,2022-04-17 04:55:39.600000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 04:55:39.600,2022-04-17 04:59:51.587000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 04:59:51.587,2022-04-17 05:02:07.587000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 05:02:55.587,2022-04-17 05:11:30.562000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 05:12:16.562,2022-04-17 05:12:34.562000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 05:12:35.562,2022-04-17 06:51:06.375000,0,0,0,0,0,0,0,1,0,0,0
2022-04-17 06:51:06.375,2022-04-17 06:51:17.375000,0,0,0,0,0,0,1,0,0,0,0
2022-04-17 06:51:17.375,2022-04-17 06:52:39.375000,0,0,0,0,0,0,0,0,1,0,0
2022-04-17 06:52:39.375,2022-04-17 06:53:07.375000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 13:12:08.725,2022-04-17 13:12:22.737000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:12:22.737,2022-04-17 13:14:28.737000,1,1,0,0,0,0,0,0,0,0,0
2022-04-17 13:14:28.737,2022-04-17 13:14:37.737000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:14:37.737,2022-04-17 13:14:58.737000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:14:58.737,2022-04-17 13:17:42.750000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:17:42.750,2022-04-17 13:18:10.750000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:18:10.750,2022-04-17 13:18:19.750000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:18:19.750,2022-04-17 13:18:32.750000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:18:32.750,2022-04-17 13:21:19.762000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 13:21:19.762,2022-04-17 13:22:11.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:22:11.775,2022-04-17 13:22:30.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:22:30.775,2022-04-17 13:23:08.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:23:08.775,2022-04-17 13:23:33.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:23:33.775,2022-04-17 13:23:50.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:23:50.775,2022-04-17 13:24:16.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:24:16.775,2022-04-17 13:24:24.775000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:24:24.775,2022-04-17 13:29:36.800000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:29:36.800,2022-04-17 13:29:53.800000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 13:29:53.800,2022-04-17 13:32:13.812000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:32:13.812,2022-04-17 13:32:26.812000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:32:26.812,2022-04-17 13:32:41.812000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:32:41.812,2022-04-17 13:33:17.812000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:33:17.812,2022-04-17 13:33:54.812000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:33:54.812,2022-04-17 13:34:03.812000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:34:03.812,2022-04-17 13:34:23.812000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:34:23.812,2022-04-17 13:34:34.812000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:34:34.812,2022-04-17 13:48:36.875000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:48:36.875,2022-04-17 13:48:52.875000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:48:52.875,2022-04-17 13:58:03.900000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 13:58:03.900,2022-04-17 13:58:54.912000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:58:54.912,2022-04-17 13:59:14.912000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 13:59:14.912,2022-04-17 14:00:09.912000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 14:00:09.912,2022-04-17 14:05:01.925000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 14:05:01.925,2022-04-17 14:05:26.937000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 14:05:26.937,2022-04-17 14:12:33.962000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 14:12:33.962,2022-04-17 14:12:53.962000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 14:12:53.962,2022-04-17 14:13:16.962000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 14:13:16.962,2022-04-17 14:14:31.962000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 14:14:31.962,2022-04-17 14:15:40.975000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 14:15:40.975,2022-04-17 14:22:38,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 14:22:38.000,2022-04-17 14:56:21.125000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 14:56:21.125,2022-04-17 14:56:45.125000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 14:56:45.125,2022-04-17 14:57:13.125000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 14:57:13.125,2022-04-17 15:04:12.150000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 15:04:12.150,2022-04-17 15:10:23.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 15:10:23.175,2022-04-17 15:11:06.175000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 15:11:06.175,2022-04-17 15:11:31.187000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 15:11:31.187,2022-04-17 15:16:59.200000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 15:16:59.200,2022-04-17 15:17:21.200000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 15:17:21.200,2022-04-17 15:20:30.212000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 15:20:30.212,2022-04-17 15:21:31.225000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 15:21:31.225,2022-04-17 15:22:09.225000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 15:22:09.225,2022-04-17 15:23:36.225000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:23:36.225,2022-04-17 15:25:46.237000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:25:46.237,2022-04-17 15:26:00.237000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:26:00.237,2022-04-17 15:26:29.237000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:26:29.237,2022-04-17 15:27:03.237000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:27:03.237,2022-04-17 15:28:36.250000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:28:36.250,2022-04-17 15:29:51.250000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:29:51.250,2022-04-17 15:30:20.250000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:30:20.250,2022-04-17 15:31:15.262000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:31:15.262,2022-04-17 15:32:10.262000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:32:10.262,2022-04-17 15:33:22.262000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:33:22.262,2022-04-17 15:34:36.275000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:34:36.275,2022-04-17 15:34:55.275000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:34:55.275,2022-04-17 15:35:18.275000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:35:18.275,2022-04-17 15:35:27.275000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:35:27.275,2022-04-17 15:38:08.287000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:38:08.287,2022-04-17 15:38:26.287000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:38:26.287,2022-04-17 15:38:43.287000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:38:43.287,2022-04-17 15:40:31.287000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:40:31.287,2022-04-17 15:41:21.300000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:41:21.300,2022-04-17 15:41:44.300000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:41:44.300,2022-04-17 15:42:01.300000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:42:01.300,2022-04-17 15:42:29.300000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:42:29.300,2022-04-17 15:42:49.300000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:42:49.300,2022-04-17 15:44:24.312000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:44:24.312,2022-04-17 15:44:32.312000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:44:32.312,2022-04-17 15:44:49.312000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:44:49.312,2022-04-17 15:51:15.337000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:51:15.337,2022-04-17 15:51:20.337000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:51:20.337,2022-04-17 15:51:53.337000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:51:53.337,2022-04-17 15:54:38.350000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 15:54:38.350,2022-04-17 15:54:55.350000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 15:54:55.350,2022-04-17 15:57:08.350000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 15:57:08.350,2022-04-17 16:07:43.400000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:07:43.400,2022-04-17 16:09:07.400000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:09:07.400,2022-04-17 16:09:58.400000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:09:58.400,2022-04-17 16:13:30.412000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 16:13:30.412,2022-04-17 16:16:50.425000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:16:50.425,2022-04-17 16:24:36.462000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:24:36.462,2022-04-17 16:27:53.475000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 16:27:53.475,2022-04-17 16:33:36.487000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:33:36.487,2022-04-17 16:33:45.487000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:33:45.487,2022-04-17 16:34:16.500000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:34:16.500,2022-04-17 16:34:53.500000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:34:53.500,2022-04-17 16:38:12.512000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:38:12.512,2022-04-17 16:39:12.512000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 16:39:12.512,2022-04-17 16:45:18.537000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:45:18.537,2022-04-17 16:45:43.537000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:45:43.537,2022-04-17 16:46:08.537000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:46:08.537,2022-04-17 16:46:31.537000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:46:31.537,2022-04-17 16:47:17.550000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 16:47:17.550,2022-04-17 16:49:43.550000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 16:49:43.550,2022-04-17 16:57:55.587000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 16:57:55.587,2022-04-17 16:59:00.587000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 16:59:00.587,2022-04-17 17:00:57.600000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 17:00:57.600,2022-04-17 17:01:26.600000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 17:01:26.600,2022-04-17 17:07:30.625000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 17:07:30.625,2022-04-17 17:09:31.625000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 17:09:31.625,2022-04-17 17:14:34.650000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 17:14:34.650,2022-04-17 17:16:34.650000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 17:16:34.650,2022-04-17 17:18:17.662000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 17:18:17.662,2022-04-17 17:19:36.662000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 17:19:36.662,2022-04-17 17:20:32.675000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 17:20:32.675,2022-04-17 17:38:06.737000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 17:38:06.737,2022-04-17 17:38:26.737000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 17:38:26.737,2022-04-17 17:39:27.737000,0,0,0,1,0,0,0,0,0,0,0
2022-04-17 17:39:27.737,2022-04-17 17:46:53.775000,1,1,0,0,0,0,0,0,0,0,0
2022-04-17 17:46:53.775,2022-04-17 17:50:17.787000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 17:50:17.787,2022-04-17 17:50:33.787000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 17:50:33.787,2022-04-17 17:52:09.787000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 17:52:09.787,2022-04-17 17:52:20.787000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 17:52:20.787,2022-04-17 17:53:06.787000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 17:53:06.787,2022-04-17 17:53:28.800000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 17:53:28.800,2022-04-17 17:53:46.800000,0,0,1,0,0,0,0,0,0,0,0
2022-04-17 17:53:46.800,2022-04-17 17:53:51.800000,0,0,1,0,0,0,0,0,0,0,0
