START_TIME,STOP_TIME,Posture_Indecipherable,Video_Insufficient,In_Position_Sitting,In_Position_Upright,Lying_On_Back,Lying_On_Left_Side,In_Position_Reclining_Slouching,In_Position_Kneeling,Posture_Other)
2022-04-04 11:54:12.975,2022-04-04 11:54:57.975,0,0,0,1,0,0,0,0,0
2022-04-04 11:54:58.975,2022-04-04 11:55:52.975,0,0,0,1,0,0,0,0,0
2022-04-04 11:56:31.962,2022-04-04 12:03:10.925,1,1,0,0,0,0,0,0,0
2022-04-04 12:03:24.925,2022-04-04 12:03:50.925,0,0,0,1,0,0,0,0,0
2022-04-04 12:04:01.925,2022-04-04 12:12:29.875,0,0,1,0,0,0,0,0,0
2022-04-04 12:12:34.875,2022-04-04 12:14:08.862,0,0,1,0,0,0,0,0,0
2022-04-04 12:14:12.862,2022-04-04 12:15:22.862,0,0,0,1,0,0,0,0,0
2022-04-04 12:15:38.850,2022-04-04 12:28:11.787,1,1,0,0,0,0,0,0,0
2022-04-04 12:28:19.787,2022-04-04 12:28:50.775,0,0,0,1,0,0,0,0,0
2022-04-04 12:28:57.775,2022-04-04 12:29:31.775,0,0,0,1,0,0,0,0,0
2022-04-04 12:29:40.775,2022-04-04 12:30:09.775,0,0,0,1,0,0,0,0,0
2022-04-04 12:30:19.775,2022-04-04 12:30:51.762,0,0,1,0,0,0,0,0,0
2022-04-04 12:30:55.762,2022-04-04 12:36:21.737,0,0,0,1,0,0,0,0,0
2022-04-04 12:36:25.737,2022-04-04 12:38:50.725,0,0,0,1,0,0,0,0,0
2022-04-04 12:38:55.725,2022-04-04 12:42:22.700,0,0,0,1,0,0,0,0,0
2022-04-04 12:42:30.700,2022-04-04 12:43:04.700,0,0,0,1,0,0,0,0,0
2022-04-04 12:43:09.700,2022-04-04 12:43:38.700,0,0,0,1,0,0,0,0,0
2022-04-04 12:43:42.700,2022-04-04 12:44:05.687,0,0,0,1,0,0,0,0,0
2022-04-04 12:44:05.687,2022-04-04 12:44:19.687,0,0,0,1,0,0,0,0,0
2022-04-04 12:44:20.687,2022-04-04 12:45:24.687,0,0,0,1,0,0,0,0,0
2022-04-04 12:45:26.687,2022-04-04 12:46:50.675,0,0,1,0,0,0,0,0,0
2022-04-04 12:47:00.675,2022-04-04 12:47:32.675,0,0,0,1,0,0,0,0,0
2022-04-04 12:47:34.675,2022-04-04 12:47:52.675,0,0,0,1,0,0,0,0,0
2022-04-04 12:47:54.675,2022-04-04 12:48:26.662,0,0,0,1,0,0,0,0,0
2022-04-04 12:48:27.662,2022-04-04 12:51:08.650,0,0,0,1,0,0,0,0,0
2022-04-04 12:51:18.650,2022-04-04 12:51:28.650,0,0,0,1,0,0,0,0,0
2022-04-04 12:51:29.650,2022-04-04 12:52:19.650,0,0,0,1,0,0,0,0,0
2022-04-04 12:52:24.637,2022-04-04 13:04:16.575,0,0,1,0,0,0,0,0,0
2022-04-04 13:04:25.575,2022-04-04 13:05:56.562,0,0,0,1,0,0,0,0,0
2022-04-04 13:06:03.562,2022-04-04 13:06:32.562,0,0,0,1,0,0,0,0,0
2022-04-04 13:06:35.562,2022-04-04 13:09:10.550,0,0,0,1,0,0,0,0,0
2022-04-04 13:09:13.550,2022-04-04 13:09:24.550,0,0,0,1,0,0,0,0,0
2022-04-04 13:09:25.550,2022-04-04 13:12:21.525,0,0,0,1,0,0,0,0,0
2022-04-04 13:12:24.525,2022-04-04 13:12:28.525,0,0,0,1,0,0,0,0,0
2022-04-04 13:12:29.525,2022-04-04 13:12:58.525,0,0,0,1,0,0,0,0,0
2022-04-04 13:12:58.525,2022-04-04 13:13:07.525,0,0,0,1,0,0,0,0,0
2022-04-04 13:13:08.525,2022-04-04 13:15:51.512,0,0,0,1,0,0,0,0,0
2022-04-04 13:15:52.512,2022-04-04 13:16:12.500,0,0,0,1,0,0,0,0,0
2022-04-04 13:16:14.500,2022-04-04 13:16:56.500,0,0,0,1,0,0,0,0,0
2022-04-04 13:17:00.500,2022-04-04 13:17:56.500,0,0,0,1,0,0,0,0,0
2022-04-04 13:18:02.500,2022-04-04 13:20:25.487,0,0,0,1,0,0,0,0,0
2022-04-04 13:20:33.475,2022-04-04 13:21:03.475,0,0,0,1,0,0,0,0,0
2022-04-04 13:24:07.462,2022-04-04 13:25:19.450,0,0,1,0,0,0,0,0,0
2022-04-04 13:25:23.450,2022-04-04 13:27:08.437,0,0,1,0,0,0,0,0,0
2022-04-04 13:27:25.437,2022-04-04 13:37:33.387,0,0,1,0,0,0,0,0,0
2022-04-04 13:38:49.375,2022-04-04 13:40:12.362,0,0,1,0,0,0,0,0,0
2022-04-04 13:40:16.362,2022-04-04 13:40:57.362,0,0,0,1,0,0,0,0,0
2022-04-04 13:41:03.362,2022-04-04 13:41:29.362,0,0,0,1,0,0,0,0,0
2022-04-04 13:41:43.362,2022-04-04 13:42:11.350,0,0,1,0,0,0,0,0,0
2022-04-04 13:42:23.350,2022-04-04 13:42:59.350,0,0,0,1,0,0,0,0,0
2022-04-04 13:43:12.350,2022-04-04 13:43:48.350,0,0,0,1,0,0,0,0,0
2022-04-04 13:43:51.350,2022-04-04 13:47:23.325,0,0,0,1,0,0,0,0,0
2022-04-04 13:47:37.325,2022-04-04 13:50:34.312,0,0,0,1,0,0,0,0,0
2022-04-04 13:50:45.300,2022-04-04 13:50:54.300,0,0,0,1,0,0,0,0,0
2022-04-04 13:50:54.300,2022-04-04 13:51:54.300,0,0,0,1,0,0,0,0,0
2022-04-04 13:52:06.300,2022-04-04 13:52:25.300,0,0,0,1,0,0,0,0,0
2022-04-04 13:52:25.300,2022-04-04 14:16:19.162,0,0,0,1,0,0,0,0,0
2022-04-04 14:16:25.162,2022-04-04 14:22:50.125,1,1,0,0,0,0,0,0,0
2022-04-04 14:22:50.125,2022-04-04 14:23:28.112,0,0,0,1,0,0,0,0,0
2022-04-04 14:23:28.112,2022-04-04 14:23:53.112,0,0,0,1,0,0,0,0,0
2022-04-04 14:23:53.112,2022-04-04 14:26:49.100,0,0,1,0,0,0,0,0,0
2022-04-04 14:26:49.100,2022-04-04 14:27:39.087,0,0,1,0,0,0,0,0,0
2022-04-04 14:27:39.087,2022-04-04 14:29:10.087,0,0,1,0,0,0,0,0,0
2022-04-04 14:29:10.087,2022-04-04 14:29:34.087,0,0,1,0,0,0,0,0,0
2022-04-04 14:29:34.087,2022-04-04 14:34:39.050,0,0,1,0,0,0,0,0,0
2022-04-04 14:34:39.050,2022-04-04 14:37:03.037,0,0,1,0,0,0,0,0,0
2022-04-04 14:37:03.037,2022-04-04 14:37:55.037,0,0,0,1,0,0,0,0,0
2022-04-04 14:37:55.037,2022-04-04 14:38:58.025,0,0,1,0,0,0,0,0,0
2022-04-04 14:38:58.025,2022-04-04 14:39:35.025,0,0,0,1,0,0,0,0,0
2022-04-04 14:39:35.025,2022-04-04 14:40:03.025,0,0,0,1,0,0,0,0,0
2022-04-04 14:40:03.025,2022-04-04 14:53:09.950,0,0,1,0,0,0,0,0,0
2022-04-04 14:53:09.950,2022-04-04 14:53:26.937,0,0,0,1,0,0,0,0,0
2022-04-04 14:53:26.937,2022-04-04 14:53:39.937,0,0,0,1,0,0,0,0,0
2022-04-04 14:53:48.937,2022-04-04 14:55:42.925,0,0,0,1,0,0,0,0,0
2022-04-04 14:55:42.925,2022-04-04 14:56:33.925,0,0,0,1,0,0,0,0,0
2022-04-04 14:56:33.925,2022-04-04 14:59:42.912,0,0,0,1,0,0,0,0,0
2022-04-04 14:59:42.912,2022-04-04 14:59:53.900,0,0,0,1,0,0,0,0,0
2022-04-04 14:59:53.900,2022-04-04 15:01:34.900,0,0,0,1,0,0,0,0,0
2022-04-04 15:01:34.900,2022-04-04 15:01:42.900,0,0,0,1,0,0,0,0,0
2022-04-04 15:01:42.900,2022-04-04 15:01:57.900,0,0,0,1,0,0,0,0,0
2022-04-04 15:01:57.900,2022-04-04 15:02:29.887,0,0,0,1,0,0,0,0,0
2022-04-04 15:02:29.887,2022-04-04 15:02:53.887,0,0,0,1,0,0,0,0,0
2022-04-04 15:03:08.887,2022-04-04 18:30:06.687,0,0,0,0,0,0,0,0,1
2022-04-04 18:30:06.687,2022-04-04 18:30:59.687,0,0,0,1,0,0,0,0,0
2022-04-04 18:30:59.687,2022-04-04 18:31:14.687,0,0,0,1,0,0,0,0,0
2022-04-04 18:31:30.687,2022-04-04 18:32:21.675,0,0,0,1,0,0,0,0,0
2022-04-04 18:32:21.675,2022-04-04 18:32:43.675,0,0,0,1,0,0,0,0,0
2022-04-04 18:32:43.675,2022-04-04 18:33:34.675,0,0,0,1,0,0,0,0,0
2022-04-04 18:33:34.675,2022-04-04 18:33:53.662,0,0,0,1,0,0,0,0,0
2022-04-04 18:33:53.662,2022-04-04 18:35:52.650,0,0,0,1,0,0,0,0,0
2022-04-04 18:35:52.650,2022-04-04 18:37:54.650,0,0,0,1,0,0,0,0,0
2022-04-04 18:37:54.650,2022-04-04 18:38:35.637,0,0,0,1,0,0,0,0,0
2022-04-04 18:38:35.637,2022-04-04 18:39:10.637,0,0,0,1,0,0,0,0,0
2022-04-04 18:39:10.637,2022-04-04 18:39:24.637,0,0,0,1,0,0,0,0,0
2022-04-04 18:39:24.637,2022-04-04 18:42:22.612,0,0,0,1,0,0,0,0,0
2022-04-04 18:42:22.612,2022-04-04 18:43:02.612,0,0,0,1,0,0,0,0,0
2022-04-04 18:43:02.612,2022-04-04 18:43:39.612,0,0,0,1,0,0,0,0,0
2022-04-04 18:43:39.612,2022-04-04 18:44:03.612,0,0,0,1,0,0,0,0,0
2022-04-04 18:44:03.612,2022-04-04 18:44:28.612,0,0,0,1,0,0,0,0,0
2022-04-04 18:44:28.612,2022-04-04 18:45:14.600,0,0,0,1,0,0,0,0,0
2022-04-04 18:45:15.600,2022-04-04 18:46:10.600,0,0,0,1,0,0,0,0,0
2022-04-04 18:46:10.600,2022-04-04 18:46:41.587,0,0,0,1,0,0,0,0,0
2022-04-04 18:46:41.587,2022-04-04 18:46:51.587,0,0,0,1,0,0,0,0,0
2022-04-04 18:46:51.587,2022-04-04 18:47:12.587,0,0,0,1,0,0,0,0,0
2022-04-04 18:47:12.587,2022-04-04 18:47:25.587,0,0,0,1,0,0,0,0,0
2022-04-04 18:47:25.587,2022-04-04 18:49:10.575,0,0,0,1,0,0,0,0,0
2022-04-04 18:49:10.575,2022-04-04 18:49:20.575,0,0,0,1,0,0,0,0,0
2022-04-04 18:49:20.575,2022-04-04 18:49:28.575,0,0,0,1,0,0,0,0,0
2022-04-04 18:49:28.575,2022-04-04 18:50:19.575,0,0,0,1,0,0,0,0,0
2022-04-04 18:50:22.575,2022-04-04 18:51:30.562,0,0,0,1,0,0,0,0,0
2022-04-04 18:51:30.562,2022-04-04 18:51:55.562,0,0,0,1,0,0,0,0,0
2022-04-04 18:51:55.562,2022-04-04 18:52:09.562,0,0,0,1,0,0,0,0,0
2022-04-04 18:52:09.562,2022-04-04 18:52:23.562,0,0,0,1,0,0,0,0,0
2022-04-04 18:52:23.562,2022-04-04 18:54:22.550,0,0,1,0,0,0,0,0,0
2022-04-04 18:54:22.550,2022-04-04 18:54:56.550,0,0,1,0,0,0,0,0,0
2022-04-04 18:54:56.550,2022-04-04 18:55:18.550,0,0,0,1,0,0,0,0,0
2022-04-04 18:55:18.550,2022-04-04 18:55:44.537,0,0,1,0,0,0,0,0,0
2022-04-04 18:55:44.537,2022-04-04 18:56:19.537,0,0,0,1,0,0,0,0,0
2022-04-04 18:56:19.537,2022-04-04 18:56:32.537,0,0,0,1,0,0,0,0,0
2022-04-04 18:56:32.537,2022-04-04 18:57:29.525,0,0,0,1,0,0,0,0,0
2022-04-04 18:57:29.525,2022-04-04 18:59:36.525,0,0,0,1,0,0,0,0,0
2022-04-04 18:59:36.525,2022-04-04 18:59:59.512,0,0,0,1,0,0,0,0,0
2022-04-04 18:59:59.512,2022-04-04 19:00:33.512,0,0,0,1,0,0,0,0,0
2022-04-04 19:00:33.512,2022-04-04 19:00:48.512,0,0,0,1,0,0,0,0,0
2022-04-04 19:00:48.512,2022-04-04 19:01:00.512,0,0,0,1,0,0,0,0,0
2022-04-04 19:01:00.512,2022-04-04 19:01:44.512,0,0,1,0,0,0,0,0,0
2022-04-04 19:01:47.512,2022-04-04 19:21:54.387,1,1,0,0,0,0,0,0,0
2022-04-04 19:21:54.387,2022-04-04 19:22:35.387,0,0,0,1,0,0,0,0,0
2022-04-04 19:22:35.387,2022-04-04 19:23:01.387,0,0,0,1,0,0,0,0,0
2022-04-04 19:23:01.387,2022-04-04 19:25:11.375,0,0,0,1,0,0,0,0,0
2022-04-04 19:25:11.375,2022-04-04 19:31:39.337,0,0,1,0,0,0,0,0,0
2022-04-04 19:31:39.337,2022-04-04 19:32:13.325,0,0,1,0,0,0,0,0,0
2022-04-04 19:32:49.325,2022-04-04 19:33:36.325,1,1,0,0,0,0,0,0,0
2022-04-04 19:33:36.325,2022-04-04 19:34:29.312,0,0,0,1,0,0,0,0,0
2022-04-04 19:34:29.312,2022-04-04 19:34:51.312,0,0,0,1,0,0,0,0,0
2022-04-04 19:34:51.312,2022-04-04 19:35:13.312,0,0,0,1,0,0,0,0,0
2022-04-04 19:35:13.312,2022-04-04 19:38:23.300,0,0,0,1,0,0,0,0,0
2022-04-04 19:38:23.300,2022-04-04 19:38:34.287,0,0,0,1,0,0,0,0,0
2022-04-04 19:38:34.287,2022-04-04 19:39:16.287,0,0,0,1,0,0,0,0,0
2022-04-04 19:39:16.287,2022-04-04 19:40:17.287,0,0,0,1,0,0,0,0,0
2022-04-04 19:40:17.287,2022-04-04 19:40:59.275,0,0,0,1,0,0,0,0,0
2022-04-04 19:40:59.275,2022-04-04 19:42:31.275,0,0,1,0,0,0,0,0,0
2022-04-04 19:42:31.275,2022-04-04 19:44:13.262,0,0,1,0,0,0,0,0,0
2022-04-04 19:44:13.262,2022-04-04 19:46:05.250,0,0,1,0,0,0,0,0,0
2022-04-04 19:46:05.250,2022-04-04 19:46:41.250,0,0,1,0,0,0,0,0,0
2022-04-04 19:46:41.250,2022-04-04 19:47:20.237,0,0,1,0,0,0,0,0,0
2022-04-04 19:47:20.237,2022-04-04 19:48:19.237,0,0,1,0,0,0,0,0,0
2022-04-04 19:48:19.237,2022-04-04 19:49:13.237,0,0,1,0,0,0,0,0,0
2022-04-04 19:49:13.237,2022-04-04 19:50:39.225,0,0,1,0,0,0,0,0,0
2022-04-04 19:50:39.225,2022-04-04 19:56:02.187,0,0,1,0,0,0,0,0,0
2022-04-04 19:56:02.187,2022-04-04 19:56:23.187,0,0,0,1,0,0,0,0,0
2022-04-04 19:56:23.187,2022-04-04 19:57:54.187,0,0,1,0,0,0,0,0,0
2022-04-04 19:57:54.187,2022-04-04 20:01:39.162,0,0,1,0,0,0,0,0,0
2022-04-04 20:01:39.162,2022-04-04 20:03:11.150,0,0,1,0,0,0,0,0,0
2022-04-04 20:03:11.150,2022-04-04 20:03:51.150,0,0,0,1,0,0,0,0,0
2022-04-04 20:03:51.150,2022-04-04 20:04:29.137,0,0,0,1,0,0,0,0,0
2022-04-04 20:04:29.137,2022-04-04 20:04:48.137,0,0,0,1,0,0,0,0,0
2022-04-04 20:04:48.137,2022-04-04 20:07:52.125,0,0,0,1,0,0,0,0,0
2022-04-04 20:07:57.125,2022-04-04 20:09:24.112,0,0,0,1,0,0,0,0,0
2022-04-04 20:09:24.112,2022-04-04 20:10:14.112,0,0,0,1,0,0,0,0,0
2022-04-04 20:10:14.112,2022-04-04 20:14:04.087,0,0,0,0,1,0,0,0,0
2022-04-04 20:14:04.087,2022-04-04 22:06:26.437,1,1,0,0,0,0,0,0,0
2022-04-04 22:07:22.437,2022-04-04 22:08:12.425,0,0,0,1,0,0,0,0,0
2022-04-04 22:08:12.425,2022-04-04 22:09:30.425,0,0,0,1,0,0,0,0,0
2022-04-04 22:09:30.425,2022-04-04 22:10:19.412,0,0,0,1,0,0,0,0,0
2022-04-04 22:10:21.412,2022-04-04 22:13:19.400,0,0,0,1,0,0,0,0,0
2022-04-04 22:13:19.400,2022-04-04 22:16:05.387,0,0,0,1,0,0,0,0,0
2022-04-04 22:16:05.387,2022-04-04 22:18:25.362,0,0,0,1,0,0,0,0,0
2022-04-04 22:18:25.362,2022-04-04 22:19:56.362,0,0,0,1,0,0,0,0,0
2022-04-04 22:19:56.362,2022-04-04 22:25:45.325,0,0,0,1,0,0,0,0,0
2022-04-04 22:25:45.325,2022-04-04 22:26:24.325,0,0,0,1,0,0,0,0,0
2022-04-04 22:26:24.325,2022-04-04 22:27:55.312,0,0,0,1,0,0,0,0,0
2022-04-04 22:27:55.312,2022-04-04 22:28:16.312,0,0,0,1,0,0,0,0,0
2022-04-04 22:28:16.312,2022-04-04 22:28:46.312,0,0,0,1,0,0,0,0,0
2022-04-04 22:28:46.312,2022-04-04 22:29:43.300,0,0,0,1,0,0,0,0,0
2022-04-04 22:29:43.300,2022-04-04 23:44:34.875,1,1,0,0,0,0,0,0,0
2022-04-04 23:44:34.875,2022-04-04 23:46:55.862,0,0,1,0,0,0,0,0,0
2022-04-04 23:46:55.862,2022-04-04 23:48:13.850,0,0,0,1,0,0,0,0,0
2022-04-04 23:48:13.850,2022-04-04 23:48:52.850,0,0,0,1,0,0,0,0,0
2022-04-04 23:48:59.850,2022-04-04 23:49:23.837,0,0,0,1,0,0,0,0,0
2022-04-04 23:49:23.837,2022-04-04 23:49:41.837,0,0,0,1,0,0,0,0,0
2022-04-04 23:49:41.837,2022-04-04 23:50:06.837,0,0,0,1,0,0,0,0,0
2022-04-04 23:50:06.837,2022-04-04 23:50:31.837,0,0,0,1,0,0,0,0,0
2022-04-04 23:50:31.837,2022-04-04 23:52:52.825,0,0,0,1,0,0,0,0,0
2022-04-04 23:52:52.825,2022-04-04 23:53:11.825,0,0,0,1,0,0,0,0,0
2022-04-04 23:53:11.825,2022-04-04 23:56:31.800,0,0,0,1,0,0,0,0,0
2022-04-04 23:56:31.800,2022-04-04 23:56:47.800,0,0,0,1,0,0,0,0,0
2022-04-04 23:56:47.800,2022-04-04 23:57:25.800,0,0,0,1,0,0,0,0,0
2022-04-04 23:57:25.800,2022-04-04 23:57:46.787,0,0,0,1,0,0,0,0,0
2022-04-04 23:57:46.787,2022-04-04 23:58:25.787,0,0,0,1,0,0,0,0,0
2022-04-04 23:58:25.787,2022-04-04 23:58:45.787,0,0,0,1,0,0,0,0,0
2022-04-04 23:58:45.787,2022-04-04 23:58:50.787,0,0,0,1,0,0,0,0,0
2022-04-04 23:58:50.787,2022-04-04 23:59:37.787,0,0,0,1,0,0,0,0,0
2022-04-04 23:59:37.787,2022-04-05 00:00:10.775,0,0,0,1,0,0,0,0,0
2022-04-05 00:00:10.775,2022-04-05 00:00:22.775,0,0,0,1,0,0,0,0,0
2022-04-05 00:00:22.775,2022-04-05 00:00:38.775,0,0,0,1,0,0,0,0,0
2022-04-05 00:00:38.775,2022-04-05 00:01:02.775,0,0,0,1,0,0,0,0,0
2022-04-05 00:01:02.775,2022-04-05 00:03:03.762,0,0,0,1,0,0,0,0,0
2022-04-05 00:03:03.762,2022-04-05 00:03:09.762,0,0,0,1,0,0,0,0,0
2022-04-05 00:03:10.762,2022-04-05 01:58:48.087,1,1,0,0,0,0,0,0,0
2022-04-05 01:58:50.087,2022-04-05 02:11:07.025,1,1,0,0,0,0,0,0,0
2022-04-05 02:11:08.025,2022-04-05 02:11:54.012,0,0,0,1,0,0,0,0,0
2022-04-05 02:12:01.012,2022-04-05 02:12:54.012,0,0,0,1,0,0,0,0,0
2022-04-05 02:12:56.012,2022-04-05 02:13:10.012,0,0,0,1,0,0,0,0,0
2022-04-05 02:13:11.012,2022-04-05 02:13:45.012,0,0,0,1,0,0,0,0,0
2022-04-05 02:13:46.012,2022-04-05 02:14:49.000,0,0,0,1,0,0,0,0,0
2022-04-05 02:14:55.000,2022-04-05 02:15:42.000,0,0,0,1,0,0,0,0,0
2022-04-05 02:15:42.000,2022-04-05 02:16:05.987,1,1,0,0,0,0,0,0,0
2022-04-05 02:16:05.987,2022-04-05 02:29:58.912,1,1,0,0,0,0,0,0,0
2022-04-05 02:29:59.912,2022-04-05 02:31:33.900,1,1,0,0,0,0,0,0,0
2022-04-05 02:31:35.900,2022-04-05 02:32:26.900,1,1,0,0,0,0,0,0,0
2022-04-05 02:32:36.900,2022-04-05 02:32:54.900,0,0,0,1,0,0,0,0,0
2022-04-05 02:32:54.900,2022-04-05 02:33:00.900,0,0,0,1,0,0,0,0,0
2022-04-05 02:33:04.900,2022-04-05 02:35:20.887,1,1,0,0,0,0,0,0,0
2022-04-05 11:49:07.937,2022-04-05 11:50:22.937,0,0,0,1,0,0,0,0,0
2022-04-05 11:50:22.937,2022-04-05 11:50:37.937,0,0,0,1,0,0,0,0,0
2022-04-05 11:50:37.937,2022-04-05 11:50:43.937,0,0,0,1,0,0,0,0,0
2022-04-05 11:50:43.937,2022-04-05 11:50:47.937,0,0,0,1,0,0,0,0,0
2022-04-05 11:50:47.937,2022-04-05 11:51:41.925,0,0,0,1,0,0,0,0,0
2022-04-05 11:51:41.925,2022-04-05 11:51:50.925,0,0,0,1,0,0,0,0,0
2022-04-05 11:51:50.925,2022-04-05 11:52:18.925,0,0,0,1,0,0,0,0,0
2022-04-05 11:52:18.925,2022-04-05 11:52:50.925,0,0,0,1,0,0,0,0,0
2022-04-05 11:52:50.925,2022-04-05 11:53:02.925,0,0,0,1,0,0,0,0,0
2022-04-05 11:53:02.925,2022-04-05 11:53:23.925,0,0,0,1,0,0,0,0,0
2022-04-05 11:53:23.925,2022-04-05 11:53:34.925,0,0,0,1,0,0,0,0,0
2022-04-05 11:53:34.925,2022-04-05 11:53:39.925,0,0,0,1,0,0,0,0,0
2022-04-05 11:53:39.925,2022-04-05 11:57:22.925,0,0,0,1,0,0,0,0,0
2022-04-05 11:57:22.925,2022-04-05 11:57:27.925,0,0,0,1,0,0,0,0,0
2022-04-05 11:57:27.925,2022-04-05 11:57:38.925,0,0,0,1,0,0,0,0,0
2022-04-05 11:57:38.925,2022-04-05 11:58:05.925,0,0,0,1,0,0,0,0,0
2022-04-05 11:58:05.925,2022-04-05 12:00:23.912,0,0,0,1,0,0,0,0,0
2022-04-05 12:00:23.912,2022-04-05 12:00:37.912,0,0,0,1,0,0,0,0,0
2022-04-05 12:00:37.912,2022-04-05 12:00:52.912,0,0,0,1,0,0,0,0,0
2022-04-05 12:00:52.912,2022-04-05 12:00:59.912,0,0,0,1,0,0,0,0,0
2022-04-05 12:00:59.912,2022-04-05 12:01:02.912,0,0,0,1,0,0,0,0,0
2022-04-05 12:01:02.912,2022-04-05 12:01:10.912,0,0,0,1,0,0,0,0,0
2022-04-05 12:01:10.912,2022-04-05 12:03:53.912,0,0,0,1,0,0,0,0,0
2022-04-05 12:03:53.912,2022-04-05 12:03:57.912,0,0,0,1,0,0,0,0,0
2022-04-05 12:03:57.912,2022-04-05 12:04:29.912,0,0,0,1,0,0,0,0,0
2022-04-05 12:04:29.912,2022-04-05 12:04:48.912,0,0,1,0,0,0,0,0,0
2022-04-05 12:04:48.912,2022-04-05 12:35:37.862,0,0,1,0,0,0,0,0,0
2022-04-05 12:35:37.862,2022-04-05 12:35:43.862,0,0,0,1,0,0,0,0,0
2022-04-05 12:35:43.862,2022-04-05 12:36:03.862,0,0,0,1,0,0,0,0,0
2022-04-05 12:36:03.862,2022-04-05 12:36:07.862,0,0,0,1,0,0,0,0,0
2022-04-05 12:36:07.862,2022-04-05 12:36:44.862,0,0,1,0,0,0,0,0,0
2022-04-05 12:36:44.862,2022-04-05 12:37:03.862,0,0,0,1,0,0,0,0,0
2022-04-05 12:37:03.862,2022-04-05 12:49:29.837,0,0,1,0,0,0,0,0,0
2022-04-05 12:49:29.837,2022-04-05 12:49:38.837,0,0,0,1,0,0,0,0,0
2022-04-05 12:49:38.837,2022-04-05 12:49:52.837,0,0,0,1,0,0,0,0,0
2022-04-05 12:49:55.837,2022-04-05 12:51:04.837,0,0,0,1,0,0,0,0,0
2022-04-05 12:51:04.837,2022-04-05 12:51:11.837,0,0,0,1,0,0,0,0,0
2022-04-05 12:51:11.837,2022-04-05 12:51:44.837,0,0,1,0,0,0,0,0,0
2022-04-05 12:51:44.837,2022-04-05 12:51:47.837,0,0,1,0,0,0,0,0,0
2022-04-05 12:51:47.837,2022-04-05 12:52:09.837,0,0,0,1,0,0,0,0,0
2022-04-05 12:52:09.837,2022-04-05 12:52:12.837,0,0,0,1,0,0,0,0,0
2022-04-05 12:52:12.837,2022-04-05 12:53:00.837,0,0,0,1,0,0,0,0,0
2022-04-05 12:53:00.837,2022-04-05 12:53:02.837,0,0,0,1,0,0,0,0,0
2022-04-05 12:53:02.837,2022-04-05 12:53:24.825,0,0,0,1,0,0,0,0,0
2022-04-05 12:53:24.825,2022-04-05 12:55:31.825,0,0,0,1,0,0,0,0,0
2022-04-05 12:55:31.825,2022-04-05 12:55:36.825,0,0,0,1,0,0,0,0,0
2022-04-05 12:55:36.825,2022-04-05 12:56:31.825,0,0,0,1,0,0,0,0,0
2022-04-05 12:56:31.825,2022-04-05 12:56:51.825,0,0,1,0,0,0,0,0,0
2022-04-05 12:56:51.825,2022-04-05 12:57:17.825,0,0,1,0,0,0,0,0,0
2022-04-05 12:57:17.825,2022-04-05 12:58:26.825,0,0,0,1,0,0,0,0,0
2022-04-05 12:58:26.825,2022-04-05 12:59:19.825,0,0,0,1,0,0,0,0,0
2022-04-05 12:59:19.825,2022-04-05 12:59:28.825,0,0,0,1,0,0,0,0,0
2022-04-05 12:59:28.825,2022-04-05 12:59:43.825,0,0,0,1,0,0,0,0,0
2022-04-05 12:59:43.825,2022-04-05 12:59:51.825,0,0,0,1,0,0,0,0,0
2022-04-05 12:59:51.825,2022-04-05 13:00:05.825,0,0,0,1,0,0,0,0,0
2022-04-05 13:00:05.825,2022-04-05 13:01:01.825,0,0,0,1,0,0,0,0,0
2022-04-05 13:01:01.825,2022-04-05 13:01:32.812,0,0,1,0,0,0,0,0,0
2022-04-05 13:01:32.812,2022-04-05 13:01:51.812,0,0,1,0,0,0,0,0,0
2022-04-05 13:01:51.812,2022-04-05 13:04:40.812,0,0,1,0,0,0,0,0,0
2022-04-05 13:04:40.812,2022-04-05 13:05:46.812,0,0,1,0,0,0,0,0,0
2022-04-05 13:05:46.812,2022-04-05 13:10:43.800,0,0,1,0,0,0,0,0,0
2022-04-05 13:10:43.800,2022-04-05 13:10:50.800,0,0,0,1,0,0,0,0,0
2022-04-05 13:10:50.800,2022-04-05 13:11:04.800,0,0,0,1,0,0,0,0,0
2022-04-05 13:11:04.800,2022-04-05 13:12:24.800,0,0,1,0,0,0,0,0,0
2022-04-05 13:12:24.800,2022-04-05 13:13:20.800,0,0,1,0,0,0,0,0,0
2022-04-05 13:13:20.800,2022-04-05 13:16:10.800,0,0,1,0,0,0,0,0,0
2022-04-05 13:16:10.800,2022-04-05 13:16:31.787,0,0,0,1,0,0,0,0,0
2022-04-05 13:16:31.787,2022-04-05 13:16:51.787,0,0,0,1,0,0,0,0,0
2022-04-05 13:16:51.787,2022-04-05 13:17:00.787,0,0,0,1,0,0,0,0,0
2022-04-05 13:17:00.787,2022-04-05 13:17:03.787,0,0,0,1,0,0,0,0,0
2022-04-05 13:17:03.787,2022-04-05 13:17:15.787,0,0,0,1,0,0,0,0,0
2022-04-05 13:17:15.787,2022-04-05 13:27:33.775,0,0,1,0,0,0,0,0,0
2022-04-05 13:27:33.775,2022-04-05 13:28:19.775,0,0,0,1,0,0,0,0,0
2022-04-05 13:28:19.775,2022-04-05 13:28:26.775,0,0,0,1,0,0,0,0,0
2022-04-05 13:28:26.775,2022-04-05 13:28:38.775,0,0,0,1,0,0,0,0,0
