START_TIME,STOP_TIME,Posture_Indecipherable,Video_Insufficient,In_Position_Sitting,In_Position_Upright,In_Position_Reclining_Slouching,Lying_On_Left_Side,Lying_On_Back,In_Position_Kneeling,Posture_Other),Lying_On_Right_Side
2022-03-04 17:32:55.350,2022-03-04 17:33:31.337,0,0,1,0,0,0,0,0,0,0
2022-03-04 17:33:37.337,2022-03-04 17:46:00.287,0,0,1,0,0,0,0,0,0,0
2022-03-04 17:46:09.287,2022-03-04 17:46:16.287,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:46:17.287,2022-03-04 17:46:28.287,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:46:29.287,2022-03-04 17:47:17.287,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:47:19.287,2022-03-04 17:52:03.262,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:52:18.262,2022-03-04 17:52:53.262,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:52:56.262,2022-03-04 17:52:59.262,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:53:02.262,2022-03-04 17:53:15.262,0,0,1,0,0,0,0,0,0,0
2022-03-04 17:53:24.262,2022-03-04 17:54:55.250,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:54:57.250,2022-03-04 17:55:05.250,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:55:14.250,2022-03-04 17:55:57.250,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:55:59.250,2022-03-04 17:56:52.237,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:56:55.237,2022-03-04 17:57:09.237,0,0,0,0,0,1,0,0,0,0
2022-03-04 17:57:10.237,2022-03-04 17:57:25.237,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:57:26.237,2022-03-04 17:57:56.237,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:57:57.237,2022-03-04 17:58:23.237,0,0,0,0,0,0,0,0,1,0
2022-03-04 17:58:27.237,2022-03-04 17:58:33.237,0,0,0,1,0,0,0,0,0,0
2022-03-04 17:58:39.237,2022-03-04 18:01:36.225,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:01:39.225,2022-03-04 18:02:02.225,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:02:03.225,2022-03-04 18:02:17.212,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:02:18.212,2022-03-04 18:02:27.212,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:02:27.212,2022-03-04 18:03:52.212,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:03:53.212,2022-03-04 18:06:15.200,1,1,0,0,0,0,0,0,0,0
2022-03-04 18:06:17.200,2022-03-04 18:14:09.162,0,0,1,0,0,0,0,0,0,0
2022-03-04 18:14:13.162,2022-03-04 18:20:15.137,1,1,0,0,0,0,0,0,0,0
2022-03-04 18:20:18.137,2022-03-04 18:29:23.100,0,0,1,0,0,0,0,0,0,0
2022-03-04 18:29:39.100,2022-03-04 18:30:08.100,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:30:13.100,2022-03-04 18:30:32.100,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:30:33.100,2022-03-04 18:31:09.087,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:31:11.087,2022-03-04 18:31:56.087,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:32:06.087,2022-03-04 18:32:12.087,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:32:13.087,2022-03-04 18:32:22.087,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:32:22.087,2022-03-04 18:33:19.087,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:33:20.087,2022-03-04 18:34:53.075,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:49:46.012,2022-03-04 18:49:53.012,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:49:53.012,2022-03-04 18:50:54.012,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:50:56.012,2022-03-04 18:51:16.012,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:51:18.012,2022-03-04 18:51:54.000,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:51:55.000,2022-03-04 18:54:10.000,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:54:12.000,2022-03-04 18:54:30.987,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:54:31.987,2022-03-04 18:55:55.987,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:55:56.987,2022-03-04 18:59:28.975,0,0,0,1,0,0,0,0,0,0
2022-03-04 18:59:29.975,2022-03-04 19:00:59.962,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:01:00.962,2022-03-04 19:01:27.962,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:01:28.962,2022-03-04 19:01:53.962,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:01:55.962,2022-03-04 19:02:12.962,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:02:12.962,2022-03-04 19:02:20.962,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:02:21.962,2022-03-04 19:02:40.962,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:02:40.962,2022-03-04 19:03:16.950,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:03:17.950,2022-03-04 19:03:34.950,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:03:34.950,2022-03-04 19:03:49.950,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:03:49.950,2022-03-04 19:04:14.950,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:04:15.950,2022-03-04 19:05:58.937,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:06:01.937,2022-03-04 19:06:23.937,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:06:24.937,2022-03-04 19:07:33.937,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:07:48.937,2022-03-04 19:15:32.900,0,0,0,0,1,0,0,0,0,0
2022-03-04 19:21:18.875,2022-03-04 19:21:35.875,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:21:50.875,2022-03-04 19:23:22.862,0,0,1,0,0,0,0,0,0,0
2022-03-04 19:25:43.862,2022-03-04 19:26:25.850,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:26:40.850,2022-03-04 19:35:24.812,0,0,1,0,0,0,0,0,0,0
2022-03-04 19:35:24.812,2022-03-04 19:36:39.812,0,0,1,0,0,0,0,0,0,0
2022-03-04 19:36:41.812,2022-03-04 19:39:24.800,0,0,1,0,0,0,0,0,0,0
2022-03-04 19:39:26.800,2022-03-04 19:39:36.800,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:39:37.800,2022-03-04 19:40:01.800,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:40:02.800,2022-03-04 19:40:06.800,0,0,0,1,0,0,0,0,0,0
2022-03-04 19:40:10.800,2022-03-04 20:16:32.637,0,0,1,0,0,0,0,0,0,0
2022-03-04 20:16:33.637,2022-03-04 20:18:55.625,0,0,1,0,0,0,0,0,0,0
2022-03-04 20:18:56.625,2022-03-04 20:30:53.575,0,0,1,0,0,0,0,0,0,0
2022-03-04 20:30:55.575,2022-03-04 20:31:57.575,0,0,0,0,0,1,0,0,0,0
2022-03-04 20:38:01.550,2022-03-04 20:39:41.537,0,0,1,0,0,0,0,0,0,0
2022-03-04 20:39:43.537,2022-03-04 20:40:05.537,0,0,1,0,0,0,0,0,0,0
2022-03-04 20:40:09.537,2022-03-04 20:44:19.512,0,0,0,1,0,0,0,0,0,0
2022-03-04 20:48:02.500,2022-03-04 20:48:11.500,0,0,0,1,0,0,0,0,0,0
2022-03-04 20:48:11.500,2022-03-04 20:48:21.500,0,0,0,1,0,0,0,0,0,0
2022-03-04 20:48:32.500,2022-03-04 20:48:58.500,0,0,0,1,0,0,0,0,0,0
2022-03-04 20:48:59.500,2022-03-04 20:49:15.500,0,0,0,1,0,0,0,0,0,0
2022-03-04 20:49:16.500,2022-03-04 20:50:47.487,0,0,0,1,0,0,0,0,0,0
2022-03-04 20:50:48.487,2022-03-04 21:01:35.437,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:01:37.437,2022-03-04 21:01:47.437,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:01:47.437,2022-03-04 21:02:25.437,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:02:26.437,2022-03-04 21:03:06.437,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:03:06.437,2022-03-04 21:03:16.437,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:03:22.437,2022-03-04 21:04:17.437,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:04:20.437,2022-03-04 21:04:36.425,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:04:39.425,2022-03-04 21:04:56.425,0,0,1,0,0,0,0,0,0,0
2022-03-04 21:04:58.425,2022-03-04 21:05:20.425,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:05:22.425,2022-03-04 21:05:54.425,0,0,1,0,0,0,0,0,0,0
2022-03-04 21:06:19.425,2022-03-04 21:06:29.425,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:06:30.425,2022-03-04 21:06:40.425,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:06:40.425,2022-03-04 21:07:00.425,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:07:01.425,2022-03-04 21:07:09.425,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:07:12.425,2022-03-04 21:10:32.400,0,0,1,0,0,0,0,0,0,0
2022-03-04 21:10:34.400,2022-03-04 21:10:50.400,0,0,1,0,0,0,0,0,0,0
2022-03-04 21:10:51.400,2022-03-04 21:11:06.400,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:11:06.400,2022-03-04 21:12:04.400,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:12:20.400,2022-03-04 21:14:56.387,0,0,1,0,0,0,0,0,0,0
2022-03-04 21:15:26.387,2022-03-04 21:15:55.387,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:15:56.387,2022-03-04 21:16:22.375,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:16:25.375,2022-03-04 21:17:09.375,0,0,1,0,0,0,0,0,0,0
2022-03-04 21:17:12.375,2022-03-04 21:17:59.375,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:18:00.375,2022-03-04 21:18:40.375,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:19:09.362,2022-03-04 21:20:54.362,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:21:55.350,2022-03-04 21:22:34.350,0,0,0,1,0,0,0,0,0,0
2022-03-04 21:22:36.350,2022-03-04 21:26:30.337,0,0,1,0,0,0,0,0,0,0
2022-03-04 21:26:34.337,2022-03-04 21:27:46.325,0,0,0,0,0,0,0,0,0,1
2022-03-04 21:34:06.300,2022-03-04 21:40:36.275,0,0,1,0,0,0,0,0,0,0
2022-03-04 21:40:37.275,2022-03-04 21:41:36.275,0,0,1,0,0,0,0,0,0,0
2022-03-04 21:41:37.275,2022-03-04 22:13:53.137,0,0,1,0,0,0,0,0,0,0
2022-03-04 22:13:55.125,2022-03-04 22:16:48.112,0,0,1,0,0,0,0,0,0,0
2022-03-04 22:16:52.112,2022-03-04 22:17:22.112,0,0,0,1,0,0,0,0,0,0
2022-03-04 22:20:05.100,2022-03-04 22:20:39.100,0,0,0,1,0,0,0,0,0,0
2022-03-04 22:21:30.100,2022-03-04 22:22:29.100,0,0,0,1,0,0,0,0,0,0
2022-03-04 22:22:42.087,2022-03-04 22:29:05.062,0,0,1,0,0,0,0,0,0,0
2022-03-04 22:30:07.062,2022-03-04 22:31:07.062,0,0,1,0,0,0,0,0,0,0
2022-03-04 22:31:12.062,2022-03-04 22:56:50.950,0,0,1,0,0,0,0,0,0,0
2022-03-04 22:56:50.950,2022-03-04 22:57:21.937,0,0,1,0,0,0,0,0,0,0
2022-03-04 22:57:23.937,2022-03-04 22:58:59.937,0,0,1,0,0,0,0,0,0,0
2022-03-04 22:59:03.937,2022-03-04 22:59:26.937,0,0,0,1,0,0,0,0,0,0
2022-03-04 22:59:29.937,2022-03-04 23:05:31.912,0,0,1,0,0,0,0,0,0,0
2022-03-04 23:05:33.912,2022-03-04 23:11:20.887,0,0,0,0,0,1,0,0,0,0
2022-03-04 23:11:26.887,2022-03-04 23:11:49.875,0,0,0,1,0,0,0,0,0,0
2022-03-04 23:12:16.875,2022-03-04 23:30:05.800,0,0,0,0,0,0,0,0,0,1
2022-03-04 23:30:09.800,2022-03-04 23:35:58.775,0,0,0,0,0,0,1,0,0,0
2022-03-04 23:39:39.762,2022-03-04 23:39:53.762,0,0,0,1,0,0,0,0,0,0
2022-03-04 23:40:00.762,2022-03-04 23:41:48.750,0,0,0,0,0,0,1,0,0,0
2022-03-04 23:41:50.750,2022-03-04 23:49:02.725,0,0,0,0,0,0,1,0,0,0
2022-03-04 23:49:06.725,2022-03-04 23:50:29.712,0,0,0,0,0,0,1,0,0,0
2022-03-04 23:50:35.712,2022-03-05 00:13:04.612,0,0,0,0,0,0,1,0,0,0
2022-03-05 00:17:50.600,2022-03-05 00:24:36.562,0,0,0,0,0,0,1,0,0,0
2022-03-05 00:24:40.562,2022-03-05 00:32:12.537,0,0,0,0,1,0,0,0,0,0
2022-03-05 00:32:18.537,2022-03-05 00:48:54.462,0,0,0,0,1,0,0,0,0,0
2022-03-05 00:48:59.462,2022-03-05 00:49:33.462,0,0,0,0,1,0,0,0,0,0
2022-03-05 00:49:35.462,2022-03-05 00:57:30.425,0,0,0,0,1,0,0,0,0,0
2022-03-05 00:57:48.425,2022-03-05 00:57:53.425,0,0,0,1,0,0,0,0,0,0
2022-03-05 00:57:53.425,2022-03-05 00:58:08.425,0,0,0,1,0,0,0,0,0,0
2022-03-05 00:58:11.425,2022-03-05 01:00:51.412,0,0,1,0,0,0,0,0,0,0
2022-03-05 01:00:58.412,2022-03-05 01:01:20.412,0,0,0,1,0,0,0,0,0,0
2022-03-05 01:01:21.412,2022-03-05 01:04:11.400,0,0,0,1,0,0,0,0,0,0
2022-03-05 01:04:17.400,2022-03-05 01:05:22.387,0,0,0,1,0,0,0,0,0,0
2022-03-05 01:05:28.387,2022-03-05 01:06:13.387,0,0,0,1,0,0,0,0,0,0
2022-03-05 01:06:14.387,2022-03-05 01:07:10.387,0,0,0,1,0,0,0,0,0,0
2022-03-05 01:07:13.387,2022-03-05 01:07:44.375,0,0,0,1,0,0,0,0,0,0
2022-03-05 01:07:51.375,2022-03-05 01:08:40.375,0,0,0,1,0,0,0,0,0,0
2022-03-05 01:08:41.375,2022-03-05 01:09:07.375,0,0,0,1,0,0,0,0,0,0
2022-03-05 01:09:12.375,2022-03-05 01:36:49.250,0,0,0,0,1,0,0,0,0,0
2022-03-05 01:41:57.237,2022-03-05 02:10:42.112,0,0,0,0,1,0,0,0,0,0
2022-03-05 02:11:12.112,2022-03-05 02:11:32.100,0,0,0,1,0,0,0,0,0,0
2022-03-05 10:43:34.237,2022-03-05 10:43:54.237,0,0,0,1,0,0,0,0,0,0
2022-03-05 10:43:54.237,2022-03-05 10:44:06.237,0,0,0,1,0,0,0,0,0,0
2022-03-05 10:44:07.237,2022-03-05 10:55:47.200,0,0,0,0,0,1,0,0,0,0
2022-03-05 10:56:03.200,2022-03-05 10:58:53.200,1,1,0,0,0,0,0,0,0,0
2022-03-05 10:59:01.200,2022-03-05 10:59:15.200,0,0,0,1,0,0,0,0,0,0
2022-03-05 10:59:16.200,2022-03-05 11:02:06.187,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:02:11.187,2022-03-05 11:02:34.187,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:02:35.187,2022-03-05 11:04:16.187,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:04:29.187,2022-03-05 11:04:50.187,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:04:52.187,2022-03-05 11:05:25.175,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:05:27.175,2022-03-05 11:05:38.175,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:05:42.175,2022-03-05 11:06:41.175,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:06:41.175,2022-03-05 11:06:45.175,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:06:45.175,2022-03-05 11:07:07.175,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:07:09.175,2022-03-05 11:07:32.175,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:07:35.175,2022-03-05 11:07:50.175,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:07:52.175,2022-03-05 11:08:10.175,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:08:14.175,2022-03-05 11:08:44.175,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:08:46.175,2022-03-05 11:08:51.175,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:08:52.175,2022-03-05 11:09:20.175,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:09:23.175,2022-03-05 11:10:16.175,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:10:19.175,2022-03-05 11:10:39.162,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:10:48.162,2022-03-05 11:10:56.162,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:10:57.162,2022-03-05 11:11:11.162,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:11:13.162,2022-03-05 11:11:32.162,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:11:34.162,2022-03-05 11:11:56.162,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:11:57.162,2022-03-05 11:12:56.162,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:12:56.162,2022-03-05 11:13:14.162,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:13:15.162,2022-03-05 11:16:45.150,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:17:13.150,2022-03-05 11:17:41.150,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:18:25.150,2022-03-05 11:19:46.150,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:19:59.150,2022-03-05 11:55:57.050,1,1,0,0,0,0,0,0,0,0
2022-03-05 11:56:16.050,2022-03-05 11:56:33.050,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:56:34.050,2022-03-05 11:57:05.050,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:57:07.050,2022-03-05 11:57:20.050,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:57:29.050,2022-03-05 11:57:55.050,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:57:57.050,2022-03-05 11:58:41.050,0,0,0,1,0,0,0,0,0,0
2022-03-05 11:58:42.050,2022-03-05 12:01:27.037,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:01:31.037,2022-03-05 12:02:07.037,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:02:15.037,2022-03-05 12:02:30.037,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:02:31.037,2022-03-05 12:03:39.037,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:03:40.037,2022-03-05 12:04:33.037,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:04:37.037,2022-03-05 12:05:11.037,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:05:13.037,2022-03-05 12:05:24.037,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:05:25.037,2022-03-05 12:05:40.025,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:05:41.025,2022-03-05 12:07:28.025,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:07:33.025,2022-03-05 12:07:44.025,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:07:46.025,2022-03-05 12:07:57.025,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:08:02.025,2022-03-05 12:08:09.025,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:08:11.025,2022-03-05 12:08:58.025,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:08:59.025,2022-03-05 12:09:24.025,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:09:25.025,2022-03-05 12:09:36.025,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:09:39.025,2022-03-05 12:09:54.025,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:09:56.025,2022-03-05 12:11:04.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:11:05.012,2022-03-05 12:11:11.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:11:12.012,2022-03-05 12:11:22.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:11:23.012,2022-03-05 12:11:36.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:11:37.012,2022-03-05 12:11:56.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:11:57.012,2022-03-05 12:12:13.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:12:20.012,2022-03-05 12:12:28.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:12:29.012,2022-03-05 12:12:58.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:12:59.012,2022-03-05 12:13:10.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:13:12.012,2022-03-05 12:13:56.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:14:07.012,2022-03-05 12:14:24.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:14:25.012,2022-03-05 12:14:37.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:14:37.012,2022-03-05 12:15:25.012,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:15:27.012,2022-03-05 12:16:15.000,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:16:18.000,2022-03-05 12:16:36.000,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:16:38.000,2022-03-05 12:16:47.000,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:16:48.000,2022-03-05 12:17:00.000,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:17:14.000,2022-03-05 12:19:56.000,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:19:58.000,2022-03-05 12:20:11.000,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:20:15.000,2022-03-05 12:23:17.987,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:23:19.987,2022-03-05 12:23:46.987,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:23:50.987,2022-03-05 12:24:36.987,0,0,1,0,0,0,0,0,0,0
2022-03-05 12:24:40.987,2022-03-05 12:26:14.975,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:26:19.975,2022-03-05 12:26:56.975,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:26:59.975,2022-03-05 12:27:08.975,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:27:33.975,2022-03-05 12:27:51.975,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:27:52.975,2022-03-05 12:28:03.975,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:28:05.975,2022-03-05 12:28:40.975,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:28:47.975,2022-03-05 12:28:55.975,0,0,1,0,0,0,0,0,0,0
2022-03-05 12:28:56.975,2022-03-05 12:30:11.975,0,0,1,0,0,0,0,0,0,0
2022-03-05 12:30:14.975,2022-03-05 12:40:48.937,0,0,1,0,0,0,0,0,0,0
2022-03-05 12:40:52.937,2022-03-05 12:40:58.937,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:41:01.937,2022-03-05 12:42:24.937,0,0,0,1,0,0,0,0,0,0
2022-03-05 12:42:37.937,2022-03-05 12:48:48.925,0,0,1,0,0,0,0,0,0,0
2022-03-05 12:48:49.925,2022-03-05 12:49:33.925,0,0,1,0,0,0,0,0,0,0
2022-03-05 12:49:51.925,2022-03-05 12:54:43.912,1,1,0,0,0,0,0,0,0,0
2022-03-05 12:54:57.912,2022-03-05 13:04:06.887,0,0,1,0,0,0,0,0,0,0
2022-03-05 13:07:37.875,2022-03-05 13:13:31.862,0,0,1,0,0,0,0,0,0,0
2022-03-05 13:13:45.862,2022-03-05 13:18:16.850,0,0,1,0,0,0,0,0,0,0
2022-03-05 13:18:17.850,2022-03-05 13:44:52.787,0,0,1,0,0,0,0,0,0,0
2022-03-05 13:44:53.787,2022-03-05 13:47:08.775,0,0,1,0,0,0,0,0,0,0
2022-03-05 13:47:16.775,2022-03-05 14:05:28.737,0,0,1,0,0,0,0,0,0,0
2022-03-05 14:05:28.737,2022-03-05 14:05:41.737,0,0,1,0,0,0,0,0,0,0
2022-03-05 14:05:43.737,2022-03-05 14:10:41.725,0,0,1,0,0,0,0,0,0,0
2022-03-05 14:10:46.712,2022-03-05 14:10:48.712,0,0,1,0,0,0,0,0,0,0
2022-03-05 14:10:52.712,2022-03-05 14:11:26.712,0,0,0,1,0,0,0,0,0,0
2022-03-05 14:11:28.712,2022-03-05 14:12:01.712,0,0,0,1,0,0,0,0,0,0
2022-03-05 14:12:02.712,2022-03-05 14:12:12.712,0,0,0,1,0,0,0,0,0,0
2022-03-05 14:12:13.712,2022-03-05 14:17:19.700,1,1,0,0,0,0,0,0,0,0
2022-03-05 14:17:20.700,2022-03-05 14:17:30.700,1,1,0,0,0,0,0,0,0,0
2022-03-05 14:17:30.700,2022-03-05 14:17:53.700,0,0,0,1,0,0,0,0,0,0
2022-03-05 14:17:55.700,2022-03-05 14:18:17.700,0,0,0,1,0,0,0,0,0,0
2022-03-05 14:18:19.700,2022-03-05 14:18:57.700,0,0,0,1,0,0,0,0,0,0
2022-03-05 14:18:57.700,2022-03-05 14:19:25.700,0,0,1,0,0,0,0,0,0,0
2022-03-05 14:19:26.700,2022-03-05 14:19:35.700,0,0,1,0,0,0,0,0,0,0
2022-03-05 14:19:35.700,2022-03-05 14:19:58.700,0,0,1,0,0,0,0,0,0,0
2022-03-05 14:20:00.700,2022-03-05 14:20:45.700,0,0,1,0,0,0,0,0,0,0
2022-03-05 14:20:45.700,2022-03-05 14:21:11.687,0,0,1,0,0,0,0,0,0,0
2022-03-05 14:21:12.687,2022-03-05 14:21:18.687,0,0,0,0,1,0,0,0,0,0
2022-03-05 14:21:18.687,2022-03-05 14:31:51.662,0,0,0,0,1,0,0,0,0,0
2022-03-05 14:31:51.662,2022-03-05 14:32:02.662,0,0,0,0,1,0,0,0,0,0
2022-03-05 14:32:02.662,2022-03-05 14:34:55.662,0,0,0,0,1,0,0,0,0,0
2022-03-05 14:35:05.662,2022-03-05 14:35:17.662,0,0,0,1,0,0,0,0,0,0
2022-03-05 14:35:17.662,2022-03-05 14:35:23.662,0,0,0,1,0,0,0,0,0,0
2022-03-05 14:35:24.662,2022-03-05 14:35:30.662,0,0,0,1,0,0,0,0,0,0
2022-03-05 14:35:30.662,2022-03-05 14:36:06.650,0,0,0,1,0,0,0,0,0,0
2022-03-05 14:36:06.650,2022-03-05 14:36:18.650,0,0,0,1,0,0,0,0,0,0
2022-03-05 14:36:18.650,2022-03-05 14:36:34.650,0,0,0,0,1,0,0,0,0,0
2022-03-05 14:36:35.650,2022-03-05 14:37:06.650,0,0,0,0,1,0,0,0,0,0
2022-03-05 14:37:08.650,2022-03-05 14:59:39.600,0,0,0,0,1,0,0,0,0,0
2022-03-05 14:59:40.600,2022-03-05 14:59:51.600,0,0,0,0,1,0,0,0,0,0
2022-03-05 14:59:51.600,2022-03-05 15:00:36.600,0,0,0,0,1,0,0,0,0,0
2022-03-05 15:00:40.600,2022-03-05 15:00:57.587,0,0,0,1,0,0,0,0,0,0
2022-03-05 15:01:00.587,2022-03-05 15:01:12.587,0,0,0,1,0,0,0,0,0,0
2022-03-05 15:01:15.587,2022-03-05 15:03:23.587,1,1,0,0,0,0,0,0,0,0
2022-03-05 15:03:24.587,2022-03-05 15:03:43.587,0,0,0,1,0,0,0,0,0,0
